id,title,filtered_words,label
F246,Government Cover-Up Confirmed by Sources,"['leg', 'seven', 'war', 'fish', 'doctor', 'face', 'same.', 'share', 'pass', 'happen', 'let', 'vote', 'scene', 'hold.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F183,Aliens Confirmed by Sources,"['none', 'pull', 'better.', 'prepare', 'support', 'happen', 'growth', 'set.', 'type', 'strategy', 'stuff', 'effort', 'somebody', 'painting.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['produce', 'model', 'eye', 'beautiful', 'want.', 'seven', 'source', 'without', 'really', 'notice', 'community', 'later.', 'anyone', 'behind', 'recognize', 'poor.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R005,New Report on Election,"['wear', 'player', 'scene', 'toward.', 'evidence', 'book', 'theory.', 'treat', 'near', 'phone', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['quality', 'law', 'public.', 'laugh', 'evidence', 'cold', 'while.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['pressure', 'seven', 'guess', 'page', 'smile', 'enough.', 'story', 'industry', 'star', 'car.', 'read', 'admit', 'interest', 'feeling', 'let', 'back', 'add.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['tv', 'form.', 'someone', 'movement', 'prepare', 'statement', 'behind', 'film', 'card.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['door', 'minute', 'star', 'pay.', 'store', 'letter', 'federal', 'type', 'record', 'four.', 'nearly', 'science', 'hundred', 'someone', 'today.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['able', 'reflect', 'everything.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['age', 'white', 'financial', 'behavior', 'debate.', 'beyond', 'edge', 'compare', 'crime', 'expect.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['anyone', 'six', 'resource', 'short.', 'item', 'kid', 'worry', 'spring', 'total', 'born', 'capital.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['seat', 'provide', 'number', 'form', 'conference.', 'tend', 'policy', 'low', 'establish', 'improve.', 'scene', 'week', 'style', 'story', 'heart', 'fund.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['appear', 'sing', 'edge', 'against.', 'song', 'maintain', 'voice', 'power', 'whether.', 'fill', 'husband', 'painting', 'military', 'suffer', 'thank.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['believe', 'member', 'position', 'art', 'break', 'task', 'team.', 'figure', 'church', 'sell', 'live', 'woman', 'general.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['direction', 'remember', 'score', 'peace.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['service', 'million', 'life', 'church', 'eye', 'hear', 'study.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['onto', 'concern', 'open', 'ground', 'thank', 'stop', 'participant.', 'identify', 'manage', 'soldier.', 'administration', 'break.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['person', 'relate', 'draw', 'arrive', 'upon', 'tonight.', 'whether', 'plant', 'pm', 'bad.', 'hot', 'challenge', 'recently', 'standard', 'mouth', 'city.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['door', 'energy', 'set', 'who.', 'science', 'window', 'while.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['gun', 'right', 'indicate', 'summer.', 'leader', 'may', 'discover', 'college', 'particularly.', 'painting', 'democrat', 'necessary.', 'place', 'gas', 'bring.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['animal', 'course', 'store', 'station.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['space', 'picture', 'sea', 'rate', 'organization', 'painting', 'organization.', 'machine', 'agree', 'program.', 'son', 'remain', 'language', 'set', 'may.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['child', 'remain', 'card', 'couple', 'else', 'thought', 'suddenly.', 'else', 'house', 'drop', 'blood', 'follow', 'bad.', 'health', 'total', 'ready', 'way', 'population', 'fast', 'member.', 'economic', 'short', 'street.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['opportunity', 'respond', 'attorney', 'standard', 'lay', 'and.', 'inside', 'industry', 'vote', 'create', 'movement', 'ground.', 'sense', 'key', 'lawyer', 'provide', 'also', 'hair.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['never', 'finish', 'across', 'finally', 'party', 'onto.', 'admit', 'need', 'something', 'end', 'every.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['push', 'community', 'person', 'various', 'manager', 'century', 'film.', 'return', 'claim', 'road', 'and.', 'act', 'really', 'individual', 'ball', 'others', 'beyond.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['research', 'nice', 'almost', 'still', 'talk', 'white.', 'speech', 'century', 'model', 'gun', 'message', 'out.', 'customer', 'travel', 'lay', 'rate', 'development.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['south', 'issue', 'million', 'forget', 'imagine', 'beyond.', 'role', 'billion', 'administration', 'her.', 'sell', 'glass', 'mouth', 'apply', 'protect.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['development', 'inside', 'laugh', 'share.', 'woman', 'address', 'else', 'popular', 'apply.', 'college', 'hundred', 'perform', 'wind', 'agreement', 'brother.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['chance', 'another', 'lead', 'born', 'trouble', 'increase', 'offer.', 'next', 'example', 'yes', 'safe', 'country', 'democrat', 'election.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['sometimes', 'capital', 'wonder', 'time', 'effect.', 'instead', 'store', 'let', 'total', 'finish', 'tell.', 'today', 'easy', 'article', 'statement.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['exist', 'officer', 'bad', 'center', 'dark', 'similar.', 'gas', 'property', 'site', 'place', 'mean.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['democratic', 'give', 'public', 'upon', 'drop.', 'behind', 'per', 'risk', 'reveal', 'garden.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['report', 'include', 'media', 'improve', 'water.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['real', 'care', 'simply', 'various', 'owner', 'positive', 'close.', 'significant', 'per', 'able', 'opportunity.', 'usually', 'around', 'majority.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['opportunity', 'important', 'know', 'american.', 'arrive', 'scientist', 'student', 'stay', 'news.', 'choose', 'eat', 'individual', 'important', 'green', 'eight', 'now.', 'summer', 'sing', 'good', 'figure.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['big', 'player', 'break', 'choice', 'term.', 'chair', 'thus', 'though', 'property', 'worker.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['cultural', 'difficult', 'keep', 'hot.', 'record', 'company', 'return', 'deep', 'town', 'practice', 'include', 'daughter.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['certainly', 'wear', 'his.', 'shake', 'individual', 'ask', 'finish', 'three', 'approach.', 'every', 'politics', 'still.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['opportunity', 'power', 'house', 'age', 'direction.', 'method', 'use', 'lead', 'name.', 'democratic', 'someone', 'effort', 'five', 'table', 'perhaps.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['score', 'stop', 'key', 'experience.', 'region', 'consider', 'quickly', 'such.', 'action', 'voice', 'population', 'and.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['term', 'somebody', 'oil', 'movie', 'nice', 'carry', 'loss.', 'let', 'brother', 'executive', 'center.', 'health', 'outside', 'likely.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['specific', 'key', 'interview.', 'ever', 'environment', 'toward', 'tonight', 'week.', 'property', 'throughout', 'bed', 'lose', 'kind', 'rise', 'direction.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['plan', 'official', 'company', 'commercial', 'water', 'focus', 'vote.', 'bad', 'president', 'treatment', 'peace', 'maintain', 'arm', 'analysis.', 'public', 'beyond', 'method', 'blood', 'phone', 'necessary.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['vote', 'old', 'marriage', 'born', 'from.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['decade', 'executive', 'agree', 'house', 'summer.', 'catch', 'whose', 'organization', 'can.', 'charge', 'send', 'theory', 'walk', 'research.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['stay', 'claim', 'various', 'husband', 'commercial', 'each.', 'class', 'sound', 'red', 'us', 'result', 'behind', 'rise.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['production', 'simply', 'brother', 'group', 'special', 'election', 'green.', 'mission', 'strong', 'baby', 'sense', 'let', 'wife.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['catch', 'american', 'find', 'environment', 'member', 'house.', 'better', 'method', 'follow', 'green', 'rather.', 'early', 'story', 'fish.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['red', 'matter', 'point', 'likely', 'finish', 'space', 'clear', 'building.', 'environment', 'believe', 'where.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R040,New Report on Policy,"['short', 'decide', 'wonder.', 'hear', 'base', 'american', 'look', 'pass.', 'paper', 'notice', 'skin', 'see', 'boy.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['send', 'outside', 'idea', 'price.', 'simple', 'box', 'way', 'expert', 'ground', 'bank.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['national', 'civil', 'clear.', 'marriage', 'around', 'usually', 'man', 'audience', 'respond.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['throughout', 'nearly', 'early.', 'control', 'compare', 'support', 'start', 'challenge', 'congress.', 'ability', 'employee', 'budget', 'according', 'true', 'drop.', 'successful', 'station', 'ago', 'set.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['clearly', 'knowledge', 'pressure.', 'program', 'fear', 'person', 'anything', 'study', 'agent', 'ground.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['one', 'respond', 'machine', 'keep', 'live.', 'understand', 'usually', 'eat', 'door', 'author.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['fight', 'south', 'close', 'team.', 'bring', 'skill', 'play.', 'south', 'throughout', 'figure', 'money', 'form', 'town', 'whom.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F062,Miracle Drug Confirmed by Sources,"['go', 'local', 'man', 'good', 'official', 'give', 'various.', 'air', 'act', 'magazine', 'question.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R244,New Report on Technology Breakthrough,"['team', 'level', 'issue', 'admit', 'try', 'whether.', 'article', 'artist', 'later', 'campaign', 'agree.', 'bar', 'reason', 'serve', 'wide', 'home', 'space', 'letter.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R107,New Report on Election,"['think', 'ground', 'seven.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['tax', 'hear', 'thank', 'trade', 'central', 'training.', 'father', 'increase', 'police', 'explain.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['need', 'begin', 'full', 'toward', 'finish', 'back', 'quality.', 'conference', 'let', 'shake', 'economic', 'soldier', 'since.', 'cultural', 'mention', 'bank', 'compare', 'meet', 'base.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['drive', 'card', 'simply', 'outside', 'individual', 'avoid', 'role.', 'rather', 'indicate', 'water', 'wall', 'study', 'clearly', 'loss.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['hour', 'doctor', 'really', 'approach', 'term', 'production.', 'blue', 'visit', 'six', 'them.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['last', 'ground', 'fine.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['city', 'include', 'congress', 'meeting.', 'doctor', 'office', 'firm', 'man', 'sister', 'foot.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['story', 'letter', 'become', 'without', 'vote', 'only.', 'phone', 'nor.', 'yet', 'score', 'decision', 'trouble', 'your.', 'top', 'treatment', 'three.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['professional', 'high', 'bad', 'stop.', 'body', 'morning', 'director', 'every', 'authority', 'water', 'its.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['audience', 'manage', 'stop', 'song', 'garden', 'research', 'against.', 'teach', 'lawyer', 'leader', 'study', 'base.', 'organization', 'culture', 'low', 'discuss.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['hospital', 'benefit', 'similar', 'computer.', 'rich', 'list', 'end', 'artist', 'ask', 'institution', 'available', 'front.', 'nature', 'finally', 'seven', 'force', 'individual', 'partner.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['source', 'goal', 'available', 'check', 'deal', 'world', 'role.', 'mr', 'radio', 'offer', 'culture', 'board.', 'president', 'including', 'sense', 'machine', 'cell.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['letter', 'fly', 'represent', 'score', 'future', 'enter.', 'church', 'sing', 'expert.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['race', 'life', 'drive', 'tonight', 'me.', 'even', 'job', 'product', 'option.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['type', 'risk', 'bed', 'prevent', 'mother.', 'nation', 'mouth', 'simply', 'some.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R155,New Report on Election,"['doctor', 'account', 'face', 'able', 'nation', 'drive', 'remember.', 'bit', 'hear', 'human', 'good', 'rock.', 'significant', 'large', 'bit', 'eye.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R006,New Report on Technology Breakthrough,"['care', 'talk', 'experience', 'try', 'hear', 'shake', 'make', 'democrat.', 'character', 'thus', 'exist', 'sell.', 'across', 'involve', 'ever', 'buy', 'program', 'attack.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F086,Government Cover-Up Confirmed by Sources,"['husband', 'baby', 'soon', 'oil.', 'change', 'cultural', 'hear', 'government', 'woman', 'last', 'not.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R168,New Report on Election,"['born', 'quickly', 'series', 'hold.', 'peace', 'official', 'already', 'woman', 'financial', 'center.', 'subject', 'population', 'significant', 'institution', 'feel', 'own.', 'subject', 'computer', 'cold', 'bed', 'true', 'range', 'three.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R077,New Report on Public Health,"['stage', 'month', 'decade', 'difficult', 'tax', 'tell.', 'tend', 'pm', 'computer.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F209,Hoax Confirmed by Sources,"['positive', 'situation', 'year', 'budget', 'station', 'evidence.', 'probably', 'person', 'family', 'financial.', 'least', 'prove', 'drop', 'brother', 'mouth', 'issue.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R236,New Report on Public Health,"['lawyer', 'college', 'president', 'into.', 'short', 'us', 'bed.', 'new', 'agree', 'response', 'forward', 'system', 'see', 'order.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F186,Aliens Confirmed by Sources,"['perform', 'window', 'keep.', 'pattern', 'appear', 'five', 'six', 'pm', 'event.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R243,New Report on Public Health,"['include', 'ahead.', 'state', 'party', 'standard', 'structure.', 'move', 'offer', 'nature', 'run', 'seem', 'citizen', 'call.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['recognize', 'finish', 'box.', 'contain', 'evidence', 'anyone.', 'left', 'note', 'imagine', 'lot', 'cultural', 'agree', 'trip', 'movie.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R032,New Report on Economic Growth,"['watch', 'send', 'instead', 'time.', 'green', 'institution', 'team.', 'town', 'whole', 'manage', 'effect', 'short', 'pressure', 'them.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R033,New Report on Education,"['yet', 'say', 'season', 'happy', 'meeting.', 'exist', 'meet', 'improve', 'boy.', 'black', 'test', 'true.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R045,New Report on Technology Breakthrough,"['near', 'team', 'mission', 'example', 'member', 'able.', 'young', 'tonight', 'bank', 'carry', 'strategy', 'operation.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R116,New Report on Education,"['action', 'allow', 'might', 'wife.', 'character', 'little', 'poor', 'suggest', 'turn', 'son.', 'find', 'help', 'act.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['writer', 'contain', 'size.', 'show', 'generation', 'country', 'action', 'left', 'every.', 'tough', 'policy.', 'word', 'big', 'let.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R043,New Report on Policy,"['politics', 'significant', 'bed', 'always', 'blood', 'cell', 'range.', 'detail', 'recent', 'heavy', 'near.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R145,New Report on Economic Growth,"['sing', 'remain', 'last', 'capital.', 'dog', 'heavy', 'medical', 'so.', 'eye', 'amount', 'which.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F200,Secret Cure Confirmed by Sources,"['various', 'start', 'soon', 'face', 'man', 'social', 'listen.', 'mind', 'near', 'key', 'reveal', 'southern', 'center', 'week.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
