id,filtered_words,features,label_index
R170,"['public', 'different', 'move', 'analysis', 'need', 'almost', 'state.', 'camera', 'fear', 'environmental', 'level', 'claim', 'skill', 'picture.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1296,1499,1650,1770,2227,2887,3614,4506,4687,6027,6282,6537,6683,8566,8929,8937,9462,9513,9968],[2.6330871626287546,4.607168188650764,3.914021008090819,4.270695952029551,2.661258039595451,2.7200985396183848,5.523458920524919,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.270695952029551,4.607168188650764,4.137164559405029,5.117993812416755,4.137164559405029,0.691153161953081,4.42484663185681,4.137164559405029])",1.0
F110,"['campaign', 'mrs', 'activity.', 'economy', 'production', 'stuff', 'section.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[217,503,1133,3486,4921,5850,6675,7281,7417,7722,7936,8338,8353,9751],[4.137164559405029,0.691153161953081,4.830311739964974,2.849310271098391,2.849310271098391,0.691153161953081,4.270695952029551,0.6832166123573445,5.523458920524919,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029])",0.0
F048,"['say', 'line', 'today', 'prevent', 'job', 'seem.', 'sit', 'west', 'house', 'forget', 'leg.', 'else', 'win', 'type', 'imagine.', 'understand', 'list', 'include', 'gas.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,557,1182,1238,2398,2953,3252,3526,3892,4502,5034,5085,5836,5850,5862,6487,6747,6946,7146,7281,7936,8338,8728,9026,9544,9806],[0.691153161953081,3.914021008090819,5.523458920524919,5.117993812416755,5.117993812416755,3.8187108282864943,3.7316994512968646,4.019381523748645,2.5530444549552183,5.523458920524919,3.6516567436233283,4.019381523748645,4.270695952029551,0.691153161953081,4.019381523748645,3.383392757028649,2.5530444549552183,4.270695952029551,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,3.2721671219184243,5.523458920524919,5.117993812416755,4.137164559405029])",0.0
F082,"['still', 'expect', 'foreign', 'the.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,2260,3691,3712,4377,5850,6206,7281,7936,8338],[0.691153161953081,4.830311739964974,4.137164559405029,4.270695952029551,2.60568818844064,0.691153161953081,4.42484663185681,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
F187,"['add', 'citizen', 'political', 'successful.', 'nature', 'drive', 'social', 'thousand.', 'heavy', 'painting', 'still', 'quality', 'save', 'deep', 'democrat', 'crime.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[8,278,503,823,1034,1256,1762,3506,3611,3712,3935,3984,4520,5234,5850,6325,6444,7281,7860,7936,8338,8949,9887],[4.270695952029551,4.830311739964974,0.691153161953081,4.019381523748645,3.914021008090819,3.125563647726549,4.019381523748645,4.019381523748645,4.270695952029551,4.270695952029551,3.914021008090819,4.019381523748645,4.42484663185681,4.019381523748645,0.691153161953081,3.914021008090819,5.523458920524919,0.6832166123573445,2.958509563063383,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681])",0.0
F027,"['former', 'measure', 'shake.', 'affect', 'step', 'enjoy', 'direction.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,528,1256,1558,1805,4160,5850,6055,6176,7281,7860,7936,8338,9547],[0.691153161953081,4.607168188650764,3.125563647726549,4.42484663185681,4.42484663185681,4.270695952029551,0.691153161953081,5.523458920524919,4.830311739964974,0.6832166123573445,2.958509563063383,0.691153161953081,0.691153161953081,4.607168188650764])",0.0
F202,"['page', 'create', 'foreign', 'water', 'manage.', 'close', 'outside', 'never.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1404,2483,2589,2827,3497,4377,5850,6206,7040,7281,7936,8338,8568],[0.691153161953081,4.270695952029551,5.117993812416755,3.8187108282864943,4.607168188650764,4.607168188650764,2.60568818844064,0.691153161953081,4.42484663185681,5.523458920524919,0.6832166123573445,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F197,"['impact', 'summer', 'agent', 'thousand', 'rock', 'have.', 'ball', 'fill', 'sure', 'particularly.', 'whole', 'shake', 'organization', 'person.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,574,627,1364,1750,1821,1972,2180,3892,4882,5016,5850,6747,6798,7281,7492,7936,8338,9168,9481,9727],[0.691153161953081,4.607168188650764,4.019381523748645,4.42484663185681,4.42484663185681,4.270695952029551,4.42484663185681,3.8187108282864943,2.5530444549552183,5.523458920524919,4.137164559405029,0.691153161953081,2.5530444549552183,4.830311739964974,0.6832166123573445,4.42484663185681,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,4.137164559405029])",0.0
R128,"['serve', 'identify', 'enter', 'mean', 'discover.', 'cut', 'reality', 'race', 'party', 'wife.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[454,680,821,909,1206,1379,1725,1848,2059,3614,3967,4506,4687,5399,7435,9462],[3.383392757028649,4.830311739964974,2.849310271098391,4.607168188650764,3.6516567436233283,3.8187108282864943,3.8187108282864943,5.523458920524919,2.661258039595451,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
F157,"['summer', 'maybe', 'eat.', 'argue', 'road', 'space', 'natural', 'recognize.', 'manage', 'deep', 'wind', 'market.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1762,2259,2406,2558,3730,4818,4988,5725,5850,7281,7381,7883,7936,8338,8353,9188,9481,9813],[0.691153161953081,4.019381523748645,2.849310271098391,4.42484663185681,4.137164559405029,4.019381523748645,4.270695952029551,4.607168188650764,4.607168188650764,0.691153161953081,0.6832166123573445,5.523458920524919,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,4.270695952029551,2.997730276216664])",0.0
F117,"['public', 'film.', 'charge', 'forward', 'minute', 'real', 'leader.', 'report', 'letter', 'major', 'able', 'point', 'indicate.', 'gun', 'society', 'court', 'pattern', 'culture.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[327,503,564,617,1058,1770,3357,3496,4377,4416,4528,4568,5183,5703,5850,6505,6812,7281,7936,8313,8338,8411,9495,9691],[4.137164559405029,0.691153161953081,3.914021008090819,4.019381523748645,4.270695952029551,2.661258039595451,4.42484663185681,3.6516567436233283,2.60568818844064,3.914021008090819,5.523458920524919,3.8187108282864943,4.830311739964974,5.523458920524919,0.691153161953081,3.8187108282864943,3.914021008090819,0.6832166123573445,0.691153161953081,3.7316994512968646,0.691153161953081,3.5085558999826545,5.523458920524919,4.42484663185681])",0.0
F173,"['rate', 'available', 'professor', 'success', 'water', 'possible.', 'behind', 'body', 'occur', 'water', 'seek.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[253,503,841,1921,2272,2475,2543,2589,2922,3892,4346,5850,6747,7281,7936,8338,9828],[4.137164559405029,0.691153161953081,4.42484663185681,4.270695952029551,4.607168188650764,4.137164559405029,3.5085558999826545,7.637421656572989,4.830311739964974,2.5530444549552183,3.5085558999826545,0.691153161953081,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
F024,"['open', 'effort', 'stage', 'night', 'table', 'it.', 'party', 'establish', 'social.', 'go', 'great', 'argue', 'wind', 'focus', 'spring', 'school.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[30,503,650,750,1211,1379,1644,2558,2923,3730,3931,4847,5726,5783,5850,6451,6869,7281,7805,7936,8338],[4.270695952029551,0.691153161953081,2.958509563063383,5.117993812416755,4.830311739964974,3.8187108282864943,3.6516567436233283,4.137164559405029,4.607168188650764,4.019381523748645,7.155097542939212,3.6516567436233283,3.8187108282864943,4.137164559405029,0.691153161953081,3.4440173788450834,4.607168188650764,0.6832166123573445,5.117993812416755,0.691153161953081,0.691153161953081])",0.0
F096,"['morning', 'say', 'discover', 'back.', 'know', 'team', 'perform', 'sit', 'poor', 'nearly', 'if.', 'strong', 'forward', 'whose', 'rest', 'home', 'daughter.', 'camera', 'administration', 'ahead', 'card', 'reflect', 'experience.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[468,503,1098,1650,2072,2110,2144,2708,2866,3160,3365,3486,4170,4921,5185,5321,5850,5862,6259,6355,6836,6946,7281,7779,7936,8103,8268,8338,8411,9539],[4.42484663185681,0.691153161953081,4.42484663185681,4.270695952029551,4.607168188650764,5.523458920524919,4.137164559405029,3.4440173788450834,4.270695952029551,4.019381523748645,4.270695952029551,2.849310271098391,4.42484663185681,2.849310271098391,4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645,5.117993812416755,4.137164559405029,4.830311739964974,4.270695952029551,0.6832166123573445,3.8187108282864943,0.691153161953081,3.8187108282864943,3.3262343431887,0.691153161953081,3.5085558999826545,4.137164559405029])",0.0
R247,"['natural', 'step', 'different', 'mind', 'type.', 'hit', 'least', 'despite.', 'treatment', 'avoid', 'offer', 'expect', 'office.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1388,1558,1634,1770,2958,3184,3614,3691,4330,4506,4687,4988,6219,6683,7765,8015,8252,9462,9700],[4.137164559405029,4.42484663185681,4.137164559405029,2.661258039595451,4.42484663185681,2.8154087194227095,0.6871770135734415,4.137164559405029,4.830311739964974,0.691153161953081,0.691153161953081,4.607168188650764,3.172083663361442,4.607168188650764,4.830311739964974,4.607168188650764,4.137164559405029,0.691153161953081,5.117993812416755])",1.0
F226,"['value', 'success', 'professional', 'stay', 'admit', 'mention', 'rather.', 'parent', 'rock', 'join.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[433,503,574,1661,2155,2259,2907,5850,7281,7403,7936,8338,8714,9813,9828,9932,9994],[3.8187108282864943,0.691153161953081,4.607168188650764,4.607168188650764,3.8187108282864943,2.849310271098391,4.019381523748645,0.691153161953081,0.6832166123573445,4.42484663185681,0.691153161953081,0.691153161953081,3.914021008090819,2.997730276216664,4.137164559405029,3.914021008090819,5.117993812416755])",0.0
F100,"['skill', 'special', 'maintain', 'along', 'work.', 'tell', 'wall', 'someone', 'assume', 'nothing', 'really', 'often.', 'modern', 'simply', 'continue.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[360,503,1055,1642,1850,2336,2664,2840,2918,3671,4112,4292,5247,5850,6221,6404,7281,7936,8338,8757,9676,9968],[5.523458920524919,0.691153161953081,4.137164559405029,3.8187108282864943,4.830311739964974,3.914021008090819,4.607168188650764,3.7316994512968646,3.0385522707369192,4.137164559405029,3.6516567436233283,4.42484663185681,3.8187108282864943,0.691153161953081,5.523458920524919,4.019381523748645,0.6832166123573445,0.691153161953081,0.691153161953081,5.117993812416755,3.0385522707369192,4.137164559405029])",0.0
F246,"['leg', 'seven', 'war', 'fish', 'doctor', 'face', 'same.', 'share', 'pass', 'happen', 'let', 'vote', 'scene', 'hold.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[23,474,503,777,1376,2259,3947,4034,4704,5844,5850,6290,7281,7850,7936,8267,8338,8392,8719,9214,9813],[4.607168188650764,4.830311739964974,0.691153161953081,3.6516567436233283,4.270695952029551,2.849310271098391,4.137164559405029,4.270695952029551,4.270695952029551,4.137164559405029,0.691153161953081,4.42484663185681,0.6832166123573445,3.914021008090819,0.691153161953081,3.5085558999826545,0.691153161953081,4.607168188650764,3.914021008090819,4.137164559405029,2.997730276216664])",0.0
F183,"['none', 'pull', 'better.', 'prepare', 'support', 'happen', 'growth', 'set.', 'type', 'strategy', 'stuff', 'effort', 'somebody', 'painting.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[320,503,650,2286,2291,3089,3526,4704,5726,5767,5850,6597,7078,7138,7281,7722,7936,8217,8338,9831],[4.137164559405029,0.691153161953081,2.958509563063383,4.137164559405029,4.137164559405029,4.270695952029551,4.019381523748645,4.270695952029551,3.8187108282864943,4.42484663185681,0.691153161953081,4.270695952029551,5.523458920524919,5.523458920524919,0.6832166123573445,4.830311739964974,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919])",0.0
R063,"['produce', 'model', 'eye', 'beautiful', 'want.', 'seven', 'source', 'without', 'really', 'notice', 'community', 'later.', 'anyone', 'behind', 'recognize', 'poor.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[666,1273,1341,1525,1648,2613,3059,3614,4043,4112,4346,4506,4687,6944,7102,7721,7850,8171,8174,9462,9637],[4.137164559405029,3.6516567436233283,4.270695952029551,3.577548771469606,4.42484663185681,5.117993812416755,4.830311739964974,0.6871770135734415,4.607168188650764,3.6516567436233283,3.5085558999826545,0.691153161953081,0.691153161953081,2.8154087194227095,4.019381523748645,3.8187108282864943,3.914021008090819,3.8187108282864943,4.42484663185681,0.691153161953081,5.117993812416755])",1.0
R005,"['wear', 'player', 'scene', 'toward.', 'evidence', 'book', 'theory.', 'treat', 'near', 'phone', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[393,1626,1936,2054,3556,3614,4506,4531,4687,5844,5974,6477,6581,6604,8750,9462],[4.42484663185681,3.914021008090819,4.830311739964974,4.42484663185681,2.8154087194227095,0.6871770135734415,0.691153161953081,5.117993812416755,0.691153161953081,4.137164559405029,3.577548771469606,5.117993812416755,4.42484663185681,4.137164559405029,4.019381523748645,0.691153161953081])",1.0
R084,"['quality', 'law', 'public.', 'laugh', 'evidence', 'cold', 'while.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[2054,3506,3556,3614,3920,3979,4506,4687,7098,8366,8391,9462],[4.42484663185681,4.019381523748645,2.8154087194227095,0.6871770135734415,3.914021008090819,4.830311739964974,0.691153161953081,0.691153161953081,4.019381523748645,5.523458920524919,4.830311739964974,0.691153161953081])",1.0
R124,"['pressure', 'seven', 'guess', 'page', 'smile', 'enough.', 'story', 'industry', 'star', 'car.', 'read', 'admit', 'interest', 'feeling', 'let', 'back', 'add.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[70,197,613,2713,2827,3010,3614,4506,4687,5047,5170,5661,6855,7650,7850,8267,8290,8344,8430,8660,8714,9462],[4.137164559405029,4.830311739964974,4.42484663185681,3.8187108282864943,4.607168188650764,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,2.6902455764687034,4.137164559405029,3.914021008090819,3.8187108282864943,4.607168188650764,3.914021008090819,3.5085558999826545,5.523458920524919,4.137164559405029,4.270695952029551,4.830311739964974,3.914021008090819,0.691153161953081])",1.0
R118,"['tv', 'form.', 'someone', 'movement', 'prepare', 'statement', 'behind', 'film', 'card.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[2092,2286,3614,3671,4249,4346,4506,4547,4687,5003,5294,7066,9462,9817],[5.523458920524919,4.137164559405029,0.6871770135734415,4.137164559405029,5.523458920524919,3.5085558999826545,0.691153161953081,4.607168188650764,0.691153161953081,4.270695952029551,4.42484663185681,2.849310271098391,0.691153161953081,4.137164559405029])",1.0
F001,"['door', 'minute', 'star', 'pay.', 'store', 'letter', 'federal', 'type', 'record', 'four.', 'nearly', 'science', 'hundred', 'someone', 'today.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,564,633,650,1676,2866,3357,3363,3526,3671,3882,4347,4847,5170,5175,5850,7184,7281,7936,7960,8338],[0.691153161953081,3.914021008090819,3.7316994512968646,2.958509563063383,5.523458920524919,4.270695952029551,4.42484663185681,4.137164559405029,4.019381523748645,4.137164559405029,4.607168188650764,4.607168188650764,3.6516567436233283,4.137164559405029,4.42484663185681,0.691153161953081,4.270695952029551,0.6832166123573445,0.691153161953081,5.523458920524919,0.691153161953081])",0.0
F007,"['able', 'reflect', 'everything.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,2066,3496,4442,5321,5850,7281,7936,8338,9876],[0.691153161953081,2.7508701982851385,3.6516567436233283,5.117993812416755,4.270695952029551,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
F046,"['age', 'white', 'financial', 'behavior', 'debate.', 'beyond', 'edge', 'compare', 'crime', 'expect.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,731,735,1208,3184,3479,3921,5843,5850,7281,7407,7936,8219,8338,8791,8900,9246],[0.691153161953081,4.137164559405029,4.42484663185681,2.8154087194227095,2.8154087194227095,4.607168188650764,4.019381523748645,4.42484663185681,0.691153161953081,0.6832166123573445,3.914021008090819,0.691153161953081,5.523458920524919,0.691153161953081,4.42484663185681,3.8187108282864943,4.019381523748645])",0.0
R103,"['anyone', 'six', 'resource', 'short.', 'item', 'kid', 'worry', 'spring', 'total', 'born', 'capital.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[101,666,746,1644,1670,1916,3614,3723,4506,4687,5401,6279,7066,8343,9462,9545],[4.607168188650764,4.137164559405029,4.607168188650764,3.6516567436233283,4.830311739964974,4.42484663185681,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,3.914021008090819,3.6516567436233283,2.849310271098391,4.607168188650764,0.691153161953081,4.019381523748645])",1.0
R037,"['seat', 'provide', 'number', 'form', 'conference.', 'tend', 'policy', 'low', 'establish', 'improve.', 'scene', 'week', 'style', 'story', 'heart', 'fund.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[47,1810,1898,2923,3614,4142,4506,4687,4991,5122,5432,5564,5621,5844,5946,6623,6855,8000,8411,8519,9462,9808],[4.607168188650764,4.270695952029551,5.523458920524919,4.607168188650764,0.6871770135734415,3.8187108282864943,0.691153161953081,0.691153161953081,2.579019941358479,4.137164559405029,2.7200985396183848,5.117993812416755,4.270695952029551,4.137164559405029,4.270695952029551,4.42484663185681,3.8187108282864943,3.914021008090819,3.5085558999826545,4.607168188650764,0.691153161953081,3.914021008090819])",1.0
F193,"['appear', 'sing', 'edge', 'against.', 'song', 'maintain', 'voice', 'power', 'whether.', 'fill', 'husband', 'painting', 'military', 'suffer', 'thank.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,798,1034,3056,3530,3892,3921,5247,5417,5850,5877,6135,6451,6547,6747,7208,7281,7350,7936,8182,8338,9727],[0.691153161953081,4.830311739964974,3.914021008090819,4.019381523748645,4.137164559405029,2.5530444549552183,4.019381523748645,3.8187108282864943,5.117993812416755,0.691153161953081,4.607168188650764,4.137164559405029,3.4440173788450834,4.830311739964974,2.5530444549552183,3.577548771469606,0.6832166123573445,3.7316994512968646,0.691153161953081,4.270695952029551,0.691153161953081,4.137164559405029])",0.0
R166,"['believe', 'member', 'position', 'art', 'break', 'task', 'team.', 'figure', 'church', 'sell', 'live', 'woman', 'general.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[493,533,668,1273,1339,3556,3614,4110,4485,4506,4563,4687,6021,6790,7854,8451,9462,9543],[4.42484663185681,3.914021008090819,4.270695952029551,3.6516567436233283,4.137164559405029,2.8154087194227095,0.6871770135734415,4.607168188650764,4.607168188650764,0.691153161953081,4.137164559405029,0.691153161953081,4.137164559405029,4.137164559405029,4.607168188650764,4.270695952029551,0.691153161953081,5.117993812416755])",1.0
F017,"['direction', 'remember', 'score', 'peace.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1927,2066,4944,5685,5850,7281,7936,8338,8554,9876],[0.691153161953081,4.019381523748645,2.7508701982851385,5.523458920524919,4.42484663185681,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.019381523748645,2.7508701982851385])",0.0
R008,"['service', 'million', 'life', 'church', 'eye', 'hear', 'study.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1273,1341,2252,3477,3614,4506,4687,4842,8625,8651,9034,9144,9462],[3.6516567436233283,4.270695952029551,4.830311739964974,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,5.523458920524919,3.7316994512968646,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
F071,"['onto', 'concern', 'open', 'ground', 'thank', 'stop', 'participant.', 'identify', 'manage', 'soldier.', 'administration', 'break.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,796,939,1687,1762,1968,3486,3967,4319,4921,5185,5783,5850,6487,7281,7883,7936,8338,9640],[0.691153161953081,4.019381523748645,5.523458920524919,4.42484663185681,4.019381523748645,4.270695952029551,2.849310271098391,4.270695952029551,4.019381523748645,2.849310271098391,4.137164559405029,4.137164559405029,0.691153161953081,3.383392757028649,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
